-4.406872	-2.241535	-2.029101	-0.564809	0.093920	0.531475	-0.603067	0.416678	-0.169275	
-4.344424	-2.180985	-1.815783	-0.777264	-0.278640	0.205530	-0.276541	0.542609	-0.098788	
-4.532047	-2.070078	-2.105345	-0.843321	-0.023635	-0.088295	-0.055997	0.505475	-0.169169	
-4.353260	-1.433855	-1.888464	-0.391132	0.671285	-0.071802	0.209181	0.381047	-0.652856	
-4.259385	-1.627096	-1.683916	0.144673	0.602279	0.129174	0.017050	0.203676	-0.758995	
-4.322996	-2.248217	-1.900895	-0.033205	0.695310	0.395687	0.221703	0.319383	-0.716683	
-4.169609	-2.198144	-2.171130	-0.634261	0.534478	0.520201	0.313908	0.637193	-0.240228	
-3.733296	-1.326273	-1.888749	-0.409907	0.275738	0.202918	-0.040134	0.447820	-0.230680	
-3.883781	-1.118733	-1.788438	-0.222298	0.240246	0.020033	-0.103375	0.337002	-0.462827	
-3.933915	-1.478511	-2.155211	-0.128131	0.666011	0.341152	-0.305182	0.187755	-0.574660	
-4.083502	-1.692967	-2.479570	-0.403471	0.503583	0.677173	0.075976	0.696854	-0.508896	
-4.219429	-1.521004	-2.241652	-0.585132	-0.107910	0.533622	0.241964	0.533800	-0.533448	
-4.376340	-1.544194	-2.025672	-0.556860	-0.461620	0.160589	0.457427	0.341845	-0.452277	
